pair_ID	entailment_judgment	relatedness_score
8319	CONTRADICTION	4.02221075
8320	NEUTRAL	3.832435087
8322	NEUTRAL	3.874347463
8324	NEUTRAL	3.786810452
8332	NEUTRAL	4.287046654
8337	NEUTRAL	4.511058829
8341	NEUTRAL	3.517802782
8342	NEUTRAL	3.661350529
8344	NEUTRAL	4.533046387
8346	NEUTRAL	4.490228961
8348	NEUTRAL	4.483401259
8350	NEUTRAL	4.528252981
8353	NEUTRAL	4.390797
8354	NEUTRAL	4.362211364
8357	NEUTRAL	4.34896401
8359	NEUTRAL	4.274100035
8361	NEUTRAL	4.47998715
8364	NEUTRAL	4.42008754
8365	NEUTRAL	4.276026241
8369	NEUTRAL	4.269206555
8370	NEUTRAL	4.583663281
8371	CONTRADICTION	4.430747484
8372	ENTAILMENT	4.544006808
8373	ENTAILMENT	4.45650057
8378	NEUTRAL	3.961267229
8380	NEUTRAL	4.221624426
8382	NEUTRAL	4.051460175
8385	NEUTRAL	4.192630225
8386	NEUTRAL	4.123397992
8387	NEUTRAL	4.07938745
8390	NEUTRAL	4.263257787
8391	NEUTRAL	4.251180533
8392	NEUTRAL	4.102584155
8393	NEUTRAL	4.02017723
8394	NEUTRAL	4.126851665
8395	NEUTRAL	4.034221547
8397	NEUTRAL	4.174213221
8399	ENTAILMENT	4.368130654
8401	ENTAILMENT	3.528569005
8402	CONTRADICTION	3.506051346
8403	ENTAILMENT	3.383081605
8405	ENTAILMENT	3.442705304
8408	NEUTRAL	4.237301712
8410	NEUTRAL	4.357103517
8411	NEUTRAL	4.373219883
8413	NEUTRAL	4.317105712
8414	NEUTRAL	4.37092545
8415	NEUTRAL	4.220048862
8416	NEUTRAL	3.393751376
8418	NEUTRAL	4.429349052
8420	NEUTRAL	4.169693657
8422	NEUTRAL	3.625990202
8423	NEUTRAL	3.442026774
8427	CONTRADICTION	4.083292614
8428	NEUTRAL	3.987229768
8429	NEUTRAL	3.915849204
8432	NEUTRAL	2.923401496
8433	NEUTRAL	4.30172192
8436	CONTRADICTION	4.187956026
8438	NEUTRAL	2.548722445
8439	NEUTRAL	2.249059935
8440	NEUTRAL	2.283126945
8442	NEUTRAL	4.129955471
8443	NEUTRAL	4.32183473
8445	NEUTRAL	3.54189316
8447	NEUTRAL	3.763441529
8448	NEUTRAL	3.373539786
8450	NEUTRAL	4.350795056
8454	NEUTRAL	4.508185164
8463	NEUTRAL	4.583222133
8464	NEUTRAL	4.416687394
8465	NEUTRAL	4.129213071
8466	NEUTRAL	4.10499702
8467	NEUTRAL	4.350347961
8468	NEUTRAL	4.415486004
8472	NEUTRAL	4.132378938
8473	NEUTRAL	2.45892798
8477	NEUTRAL	2.458337628
8478	NEUTRAL	4.541378283
8480	NEUTRAL	4.075506852
8485	NEUTRAL	4.089459887
8487	NEUTRAL	3.713079083
8488	NEUTRAL	4.111518556
8491	NEUTRAL	4.285532892
8495	NEUTRAL	3.501961293
8496	NEUTRAL	4.246304379
8497	CONTRADICTION	4.124772376
8498	NEUTRAL	3.884367924
8499	CONTRADICTION	4.13233291
8503	CONTRADICTION	4.131081871
8508	NEUTRAL	4.500075911
8509	NEUTRAL	4.403300661
8510	NEUTRAL	4.246429018
8513	NEUTRAL	4.395207958
8515	CONTRADICTION	4.508910756
8518	NEUTRAL	3.409152751
8519	NEUTRAL	3.542882509
8522	ENTAILMENT	4.422032106
8523	NEUTRAL	4.217920441
8526	NEUTRAL	4.352420269
8527	NEUTRAL	2.786784884
8531	NEUTRAL	1.433405973
8533	NEUTRAL	3.349358127
8534	NEUTRAL	4.474780781
8535	NEUTRAL	4.295777548
8539	NEUTRAL	2.96692331
8540	NEUTRAL	4.195611979
8542	NEUTRAL	4.28995678
8544	NEUTRAL	4.405864799
8545	NEUTRAL	4.38198672
8546	NEUTRAL	4.262128284
8547	NEUTRAL	4.177048874
8549	NEUTRAL	4.224644191
8550	ENTAILMENT	4.608020002
8552	NEUTRAL	4.413812953
8553	NEUTRAL	4.380054308
8554	NEUTRAL	2.365168617
8556	NEUTRAL	2.260503136
8557	NEUTRAL	2.34889904
8559	NEUTRAL	3.991502383
8560	NEUTRAL	3.079106658
8565	NEUTRAL	4.320956314
8568	NEUTRAL	3.896184006
8570	NEUTRAL	3.962057726
8573	NEUTRAL	4.435390135
8575	NEUTRAL	4.376079325
8577	NEUTRAL	4.058346317
8579	ENTAILMENT	4.389873072
8580	ENTAILMENT	4.213489831
8583	NEUTRAL	4.089454457
8585	NEUTRAL	3.706374468
8587	NEUTRAL	4.096285779
8591	NEUTRAL	1.921782005
8592	NEUTRAL	2.85899176
8595	NEUTRAL	4.392490737
8599	NEUTRAL	4.036576747
8602	NEUTRAL	4.133616272
8603	NEUTRAL	4.335539782
8604	ENTAILMENT	4.297640659
8605	ENTAILMENT	4.270311493
8612	ENTAILMENT	4.573323983
8615	NEUTRAL	4.179482684
8616	NEUTRAL	4.203001587
8617	NEUTRAL	3.030148851
8619	NEUTRAL	2.877868142
8621	NEUTRAL	2.912677551
8623	NEUTRAL	3.530633554
8625	NEUTRAL	4.10982275
8628	NEUTRAL	4.172699718
8634	NEUTRAL	4.118980311
8638	NEUTRAL	3.839100655
8640	NEUTRAL	4.279196245
8641	ENTAILMENT	4.281283809
8642	NEUTRAL	4.163284347
8643	NEUTRAL	3.983594827
8644	NEUTRAL	3.975484798
8648	NEUTRAL	4.269049335
8650	NEUTRAL	4.170823419
8652	CONTRADICTION	4.17039339
8653	NEUTRAL	4.196839227
8654	ENTAILMENT	4.222237533
8655	NEUTRAL	3.844923233
8659	NEUTRAL	3.630756199
8661	NEUTRAL	3.750336137
8662	NEUTRAL	4.194952843
8666	NEUTRAL	3.540862695
8667	NEUTRAL	3.727257864
8670	ENTAILMENT	4.471051456
8671	NEUTRAL	4.372599794
8672	NEUTRAL	4.283989135
8673	ENTAILMENT	4.305436506
8677	ENTAILMENT	4.112476876
8681	ENTAILMENT	4.048497556
8682	NEUTRAL	3.405256379
8687	NEUTRAL	4.296921015
8688	NEUTRAL	4.33549453
8693	NEUTRAL	4.379344748
8694	NEUTRAL	4.247168315
8695	NEUTRAL	4.334145487
8698	NEUTRAL	4.310779666
8701	NEUTRAL	4.163910642
8703	NEUTRAL	4.19298397
8704	NEUTRAL	4.212563835
8706	NEUTRAL	4.436134345
8707	CONTRADICTION	4.640747925
8710	NEUTRAL	3.846246935
8711	NEUTRAL	3.842671985
8713	NEUTRAL	3.499998368
8715	CONTRADICTION	4.415023911
8717	NEUTRAL	4.34410725
8718	NEUTRAL	1.880762784
8720	NEUTRAL	2.110445102
8721	NEUTRAL	2.27534157
8722	NEUTRAL	2.400727409
8723	NEUTRAL	3.704488602
8725	ENTAILMENT	4.336522667
8726	NEUTRAL	4.372945264
8729	NEUTRAL	1.777592318
8730	NEUTRAL	2.559690365
8731	NEUTRAL	2.583537156
8732	NEUTRAL	4.121924569
8733	CONTRADICTION	4.265430943
8734	NEUTRAL	4.188916673
8735	NEUTRAL	4.136845751
8736	NEUTRAL	4.151680564
8737	NEUTRAL	3.93944077
8740	NEUTRAL	4.11305016
8744	CONTRADICTION	4.317447562
8745	NEUTRAL	3.629744611
8747	NEUTRAL	4.203474541
8752	NEUTRAL	4.355095081
8754	NEUTRAL	2.579934278
8755	NEUTRAL	3.327266876
8758	NEUTRAL	3.318875506
8761	NEUTRAL	3.941964827
8762	NEUTRAL	4.002934206
8763	NEUTRAL	2.301857742
8764	NEUTRAL	2.343286045
8765	NEUTRAL	2.169565721
8769	CONTRADICTION	4.221133112
8770	NEUTRAL	4.360038209
8771	NEUTRAL	4.42095794
8772	NEUTRAL	2.992519304
8773	NEUTRAL	3.245125777
8774	NEUTRAL	4.000147168
8776	NEUTRAL	3.315331845
8778	ENTAILMENT	4.424063039
8780	NEUTRAL	3.037603753
8782	NEUTRAL	2.888414438
8785	NEUTRAL	4.086335911
8788	NEUTRAL	4.700778638
8789	NEUTRAL	4.665756283
8793	NEUTRAL	4.334161519
8795	NEUTRAL	4.253384978
8797	NEUTRAL	4.386679795
8798	CONTRADICTION	4.236546383
8799	NEUTRAL	4.356231307
8802	NEUTRAL	4.067607053
8803	NEUTRAL	4.204664036
8804	NEUTRAL	4.267985254
8807	CONTRADICTION	4.156032565
8808	NEUTRAL	3.73093961
8809	NEUTRAL	3.786603583
8810	NEUTRAL	4.18532026
8811	NEUTRAL	4.101165812
8812	NEUTRAL	4.162286206
8817	ENTAILMENT	4.481739586
8818	ENTAILMENT	4.502566093
8819	ENTAILMENT	4.480560693
8820	NEUTRAL	3.222331173
8821	ENTAILMENT	4.463864061
8824	NEUTRAL	4.32737002
8825	NEUTRAL	4.26230464
8826	NEUTRAL	4.296953596
8827	NEUTRAL	4.1129625
8828	NEUTRAL	4.069610835
8829	NEUTRAL	4.113017837
8831	NEUTRAL	4.435280495
8833	NEUTRAL	4.385305153
8835	NEUTRAL	3.958103689
8837	NEUTRAL	4.363012981
8839	NEUTRAL	4.443286055
8840	NEUTRAL	4.397034091
8843	ENTAILMENT	4.405352799
8845	NEUTRAL	4.149764443
8847	NEUTRAL	4.15111633
8849	NEUTRAL	4.238451385
8850	NEUTRAL	4.29371998
8851	NEUTRAL	4.31590277
8853	NEUTRAL	4.290841143
8857	NEUTRAL	4.239915239
8860	NEUTRAL	4.047136619
8861	CONTRADICTION	4.052794736
8863	NEUTRAL	3.920485132
8864	NEUTRAL	3.788392222
8865	NEUTRAL	3.937682903
8866	NEUTRAL	3.722708563
8868	NEUTRAL	3.997298586
8870	NEUTRAL	4.279485086
8871	NEUTRAL	3.52694974
8872	NEUTRAL	3.10640738
8874	NEUTRAL	3.608415154
8877	NEUTRAL	4.243650771
8880	NEUTRAL	3.249986416
8881	NEUTRAL	3.624611939
8882	NEUTRAL	2.889567214
8883	NEUTRAL	3.479164103
8884	NEUTRAL	3.301035148
8885	NEUTRAL	4.605025061
8886	NEUTRAL	4.603712996
8887	NEUTRAL	3.904630714
8889	NEUTRAL	2.829074278
8890	NEUTRAL	3.091505205
8891	NEUTRAL	3.097815476
8893	NEUTRAL	3.080455442
8895	CONTRADICTION	4.480980378
8896	NEUTRAL	4.287399365
8897	NEUTRAL	4.248362723
8898	NEUTRAL	3.957974655
8899	NEUTRAL	3.945164568
8900	NEUTRAL	4.410647086
8904	NEUTRAL	4.523092123
8905	NEUTRAL	4.249957681
8906	NEUTRAL	4.37115947
8909	NEUTRAL	3.579117373
8910	NEUTRAL	4.124061006
8911	NEUTRAL	4.12828061
8912	ENTAILMENT	4.022066976
8919	NEUTRAL	4.165502755
8920	ENTAILMENT	4.309064208
8921	NEUTRAL	3.748066529
8922	NEUTRAL	4.272547226
8923	NEUTRAL	4.053542825
8925	NEUTRAL	3.700773498
8927	NEUTRAL	3.771759719
8928	NEUTRAL	4.025000891
8929	NEUTRAL	4.03982743
8930	NEUTRAL	4.4681359
8931	NEUTRAL	4.467674583
8933	CONTRADICTION	4.251718651
8935	CONTRADICTION	4.349367404
8939	NEUTRAL	3.966742785
8940	NEUTRAL	3.791472756
8946	NEUTRAL	3.061000992
8947	NEUTRAL	3.390328733
8950	NEUTRAL	4.310725622
8951	NEUTRAL	4.32044509
8953	NEUTRAL	3.415971143
8954	NEUTRAL	3.63052192
8960	NEUTRAL	4.488964734
8962	NEUTRAL	3.304358753
8968	NEUTRAL	4.347198902
8969	NEUTRAL	4.36200553
8970	NEUTRAL	4.183249763
8971	NEUTRAL	4.184021901
8974	NEUTRAL	4.141448321
8975	NEUTRAL	4.214043722
8979	NEUTRAL	3.822975239
8981	NEUTRAL	3.939143138
8984	NEUTRAL	4.449209482
8985	CONTRADICTION	4.61367993
8989	NEUTRAL	4.431013052
8990	NEUTRAL	4.28183046
8991	NEUTRAL	4.385786639
8993	NEUTRAL	4.546097475
8995	NEUTRAL	3.440508616
8997	NEUTRAL	4.266357198
9002	NEUTRAL	3.564283594
9003	NEUTRAL	4.33736333
9004	NEUTRAL	4.173521762
9007	CONTRADICTION	4.550593767
9008	NEUTRAL	4.457605248
9009	NEUTRAL	4.444182572
9010	NEUTRAL	3.648058439
9012	NEUTRAL	4.334299604
9013	NEUTRAL	4.057417735
9016	NEUTRAL	4.679825682
9018	NEUTRAL	3.58021507
9020	NEUTRAL	3.849717416
9022	NEUTRAL	4.206746428
9023	NEUTRAL	4.293268748
9025	NEUTRAL	4.48766715
9026	NEUTRAL	4.264405391
9027	NEUTRAL	4.254805132
9032	NEUTRAL	4.19438292
9034	NEUTRAL	4.317357057
9042	NEUTRAL	4.491959417
9043	NEUTRAL	4.528261514
9047	NEUTRAL	4.418975362
9048	NEUTRAL	4.422052275
9049	NEUTRAL	4.320166851
9052	CONTRADICTION	4.496741705
9055	NEUTRAL	4.333962408
9057	NEUTRAL	3.595185383
9059	CONTRADICTION	4.046400942
9060	NEUTRAL	4.597329028
9061	NEUTRAL	4.689428527
9062	NEUTRAL	4.003340186
9063	NEUTRAL	4.034424278
9064	NEUTRAL	3.963481758
9065	NEUTRAL	3.820663999
9072	NEUTRAL	3.540696424
9076	NEUTRAL	2.145225679
9079	NEUTRAL	4.168346424
9081	NEUTRAL	3.345611735
9082	NEUTRAL	3.374520861
9084	NEUTRAL	3.244702731
9087	NEUTRAL	2.872346945
9088	CONTRADICTION	3.944614556
9089	NEUTRAL	2.410846521
9091	NEUTRAL	2.402741663
9092	NEUTRAL	2.70280886
9100	NEUTRAL	4.186413303
9104	CONTRADICTION	4.273017336
9105	NEUTRAL	3.488043684
9107	NEUTRAL	3.371183034
9111	NEUTRAL	2.035314395
9112	ENTAILMENT	4.437428568
9114	NEUTRAL	4.478031206
9115	CONTRADICTION	4.430709213
9116	NEUTRAL	4.42760308
9118	NEUTRAL	4.037256311
9119	NEUTRAL	4.425160995
9120	NEUTRAL	4.004686126
9121	NEUTRAL	4.568900096
9122	NEUTRAL	4.565770431
9123	NEUTRAL	4.088221261
9124	NEUTRAL	4.087712105
9128	NEUTRAL	1.133657872
9130	ENTAILMENT	4.20511139
9135	NEUTRAL	3.883568118
9138	NEUTRAL	3.879269645
9143	NEUTRAL	4.235512298
9144	CONTRADICTION	3.865818524
9145	NEUTRAL	3.929631314
9149	NEUTRAL	4.465280336
9151	NEUTRAL	4.678904082
9152	NEUTRAL	2.028539057
9154	NEUTRAL	2.265963694
9157	NEUTRAL	4.1245924
9158	CONTRADICTION	4.103361465
9162	NEUTRAL	4.179857375
9163	NEUTRAL	4.143256612
9164	CONTRADICTION	4.13129417
9165	NEUTRAL	4.016409893
9166	NEUTRAL	4.179242199
9168	NEUTRAL	4.081955208
9170	NEUTRAL	4.157813704
9173	NEUTRAL	4.07629709
9174	NEUTRAL	4.146071836
9175	NEUTRAL	3.344310013
9176	NEUTRAL	4.009746134
9178	CONTRADICTION	4.346491411
9179	NEUTRAL	4.102432624
9180	NEUTRAL	4.334123507
9182	NEUTRAL	3.613975785
9190	NEUTRAL	4.515018038
9191	NEUTRAL	4.141715957
9195	NEUTRAL	4.539423374
9197	NEUTRAL	4.075093632
9199	NEUTRAL	4.007523071
9201	NEUTRAL	4.497226812
9202	NEUTRAL	4.085782538
9203	NEUTRAL	4.123427988
9204	NEUTRAL	4.516491977
9205	NEUTRAL	4.194501611
9207	NEUTRAL	3.897528394
9209	NEUTRAL	4.015186264
9210	NEUTRAL	4.00800973
9214	NEUTRAL	4.811605962
9216	NEUTRAL	4.4849957
9217	NEUTRAL	4.570021324
9218	NEUTRAL	4.478072063
9219	NEUTRAL	4.475601792
9220	NEUTRAL	4.36560608
9221	NEUTRAL	4.383168716
9225	NEUTRAL	4.309484668
9226	NEUTRAL	4.317321889
9227	NEUTRAL	3.993478238
9228	NEUTRAL	4.002239386
9229	NEUTRAL	3.806160692
9231	NEUTRAL	4.256792106
9232	NEUTRAL	4.359636366
9234	NEUTRAL	4.11986002
9237	NEUTRAL	4.126951738
9243	NEUTRAL	4.043486938
9244	NEUTRAL	4.018256454
9245	NEUTRAL	4.039762784
9246	NEUTRAL	4.039017281
9248	NEUTRAL	4.45191067
9251	NEUTRAL	1.244819418
9252	NEUTRAL	1.24457583
9253	NEUTRAL	1.686084333
9256	NEUTRAL	4.307835408
9257	CONTRADICTION	4.278183882
9258	NEUTRAL	4.237767166
9260	NEUTRAL	2.350363412
9261	NEUTRAL	2.966644684
9263	NEUTRAL	2.354314475
9265	NEUTRAL	4.221476514
9266	NEUTRAL	4.20824545
9267	NEUTRAL	4.238662649
9268	NEUTRAL	4.24880025
9270	NEUTRAL	3.968643649
9271	NEUTRAL	3.726054406
9276	NEUTRAL	4.229114366
9277	NEUTRAL	4.228717436
9278	NEUTRAL	4.119381636
9279	NEUTRAL	4.43898422
9282	NEUTRAL	4.029187138
9283	NEUTRAL	4.533547785
9286	NEUTRAL	4.303876975
9289	NEUTRAL	3.564720604
9290	NEUTRAL	3.552984167
9291	NEUTRAL	3.632481742
9294	NEUTRAL	3.565714867
9296	NEUTRAL	3.877865782
9298	NEUTRAL	4.0659746
9301	NEUTRAL	3.977172846
9302	NEUTRAL	3.992290553
9304	CONTRADICTION	4.385019415
9306	NEUTRAL	3.433924244
9310	ENTAILMENT	4.043607956
9311	CONTRADICTION	4.17503268
9312	NEUTRAL	3.868986201
9316	NEUTRAL	2.343404478
9317	NEUTRAL	3.395323578
9318	NEUTRAL	1.857322103
9320	ENTAILMENT	4.340115201
9321	ENTAILMENT	4.334783935
9322	NEUTRAL	4.206422161
9324	NEUTRAL	3.249014909
9325	NEUTRAL	2.990260298
9331	CONTRADICTION	4.560294875
9332	ENTAILMENT	4.39481077
9333	CONTRADICTION	4.3968386
9334	NEUTRAL	4.457672481
9339	NEUTRAL	4.279914855
9340	NEUTRAL	4.289359446
9341	NEUTRAL	4.567405211
9345	NEUTRAL	4.158915539
9346	NEUTRAL	3.599243888
9347	NEUTRAL	4.169534627
9348	NEUTRAL	3.911518408
9352	NEUTRAL	3.403011336
9353	NEUTRAL	3.820135191
9355	NEUTRAL	3.183675428
9357	NEUTRAL	4.485537178
9358	NEUTRAL	4.504032792
9360	ENTAILMENT	4.518881828
9363	NEUTRAL	4.488312064
9364	NEUTRAL	4.250514675
9365	ENTAILMENT	4.530199615
9366	NEUTRAL	4.514856939
9372	NEUTRAL	3.34775205
9376	NEUTRAL	3.879690623
9378	NEUTRAL	4.650406366
9379	NEUTRAL	3.620789523
9381	NEUTRAL	3.775729013
9382	NEUTRAL	3.850747105
9383	NEUTRAL	3.646553986
9384	NEUTRAL	4.038426153
9390	NEUTRAL	3.051375003
9392	NEUTRAL	3.855700576
9396	ENTAILMENT	4.470450761
9397	NEUTRAL	4.127714825
9398	NEUTRAL	3.817705001
9399	NEUTRAL	3.591094813
9403	NEUTRAL	3.988179037
9404	NEUTRAL	4.356701934
9405	NEUTRAL	4.438921384
9406	NEUTRAL	3.290704901
9409	NEUTRAL	2.126854833
9410	NEUTRAL	3.154569001
9411	NEUTRAL	4.063454164
9415	NEUTRAL	4.047267205
9416	NEUTRAL	3.989263288
9417	NEUTRAL	4.068608556
9418	NEUTRAL	3.840737504
9419	NEUTRAL	4.066194657
9420	NEUTRAL	4.500500768
9421	NEUTRAL	4.488702528
9422	NEUTRAL	3.169087047
9428	NEUTRAL	3.893396967
9429	NEUTRAL	3.998100202
9432	NEUTRAL	4.607560237
9440	ENTAILMENT	4.529451268
9441	NEUTRAL	4.713121459
9443	NEUTRAL	3.451342072
9446	NEUTRAL	4.101865287
9450	NEUTRAL	4.12626002
9454	NEUTRAL	3.714452433
9458	NEUTRAL	4.086395386
9459	NEUTRAL	4.154565607
9460	NEUTRAL	3.997316687
9463	NEUTRAL	2.293166671
9464	NEUTRAL	2.049546316
9466	NEUTRAL	2.28533307
9468	ENTAILMENT	4.41459259
9470	NEUTRAL	4.121609612
9472	NEUTRAL	4.078645567
9474	NEUTRAL	4.102295315
9476	NEUTRAL	3.958694558
9477	NEUTRAL	4.111007332
9478	ENTAILMENT	4.523640326
9479	NEUTRAL	2.930713658
9480	NEUTRAL	3.452566735
9481	NEUTRAL	4.232052936
9483	NEUTRAL	4.073474108
9484	NEUTRAL	3.061423004
9485	NEUTRAL	4.299238461
9486	CONTRADICTION	4.223029064
9487	NEUTRAL	4.240411466
9491	NEUTRAL	3.888970236
9494	ENTAILMENT	4.368079712
9498	NEUTRAL	3.57338711
9501	NEUTRAL	3.862252108
9503	NEUTRAL	4.344186377
9505	NEUTRAL	4.217752102
9507	NEUTRAL	3.437408947
9508	NEUTRAL	4.077224896
9509	NEUTRAL	3.518091105
9511	NEUTRAL	3.529880811
9513	NEUTRAL	3.987328031
9514	NEUTRAL	3.825874246
9518	NEUTRAL	4.325412783
9519	NEUTRAL	3.928873658
9520	NEUTRAL	3.934122434
9521	NEUTRAL	3.979118188
9522	NEUTRAL	3.134805928
9523	NEUTRAL	3.940757231
9527	NEUTRAL	3.892475109
9528	NEUTRAL	2.847786846
9533	CONTRADICTION	4.397173469
9534	NEUTRAL	4.170381495
9536	NEUTRAL	4.07081869
9539	NEUTRAL	4.46242141
9543	NEUTRAL	3.857645659
9546	NEUTRAL	3.258309779
9547	NEUTRAL	3.258954433
9548	NEUTRAL	3.456840901
9550	NEUTRAL	4.332558804
9552	NEUTRAL	4.230725097
9553	NEUTRAL	4.239846973
9559	NEUTRAL	4.456069765
9560	NEUTRAL	4.452764004
9564	CONTRADICTION	4.350418297
9566	NEUTRAL	4.443365958
9568	NEUTRAL	4.116291535
9573	NEUTRAL	3.531435688
9575	NEUTRAL	4.14739502
9582	NEUTRAL	3.922199556
9585	CONTRADICTION	4.303652522
9586	NEUTRAL	4.100474353
9587	NEUTRAL	4.128579019
9588	NEUTRAL	3.537392989
9589	NEUTRAL	4.222884515
9590	NEUTRAL	3.935821602
9595	NEUTRAL	4.195192294
9596	NEUTRAL	4.178755282
9597	NEUTRAL	4.13862508
9598	NEUTRAL	4.216860239
9601	NEUTRAL	3.501151919
9603	NEUTRAL	3.768543687
9606	NEUTRAL	4.101693844
9608	NEUTRAL	4.141437202
9611	NEUTRAL	3.930492405
9612	NEUTRAL	3.937863396
9613	NEUTRAL	4.233330091
9614	NEUTRAL	4.226060208
9618	NEUTRAL	3.977610115
9619	NEUTRAL	3.963935835
9620	NEUTRAL	3.939197182
9621	NEUTRAL	4.081687572
9622	ENTAILMENT	4.383002704
9625	NEUTRAL	4.384083593
9626	NEUTRAL	4.372376376
9628	NEUTRAL	4.370236319
9629	NEUTRAL	4.373902549
9630	NEUTRAL	4.372322072
9633	NEUTRAL	4.272057982
9634	NEUTRAL	4.330647596
9637	NEUTRAL	4.206088068
9640	NEUTRAL	4.332960646
9642	NEUTRAL	4.021253982
9647	NEUTRAL	4.146050115
9648	NEUTRAL	4.053027981
9649	NEUTRAL	3.705121103
9652	NEUTRAL	4.489363732
9654	NEUTRAL	4.128114081
9655	NEUTRAL	4.034127163
9658	NEUTRAL	3.984450487
9660	NEUTRAL	4.611240948
9661	NEUTRAL	4.30182432
9663	NEUTRAL	4.186204107
9664	NEUTRAL	4.179141092
9670	CONTRADICTION	4.330115426
9671	NEUTRAL	4.381289572
9672	NEUTRAL	4.383806906
9673	NEUTRAL	2.747931321
9674	NEUTRAL	3.020527
9679	ENTAILMENT	4.455329175
9681	NEUTRAL	4.377630323
9682	NEUTRAL	2.938253634
9683	NEUTRAL	2.955721499
9685	NEUTRAL	2.880727843
9686	NEUTRAL	2.935808058
9688	NEUTRAL	4.099272446
9690	NEUTRAL	4.220940983
9693	NEUTRAL	4.039411365
9696	NEUTRAL	4.081438553
9705	NEUTRAL	4.506342999
9707	NEUTRAL	4.391739804
9711	NEUTRAL	4.365757611
9712	NEUTRAL	4.36813143
9714	NEUTRAL	4.09972342
9716	NEUTRAL	3.948778048
9724	NEUTRAL	4.284844537
9725	NEUTRAL	4.044561879
9727	NEUTRAL	1.919118311
9728	NEUTRAL	1.750410675
9729	NEUTRAL	3.805593872
9732	NEUTRAL	4.226067965
9734	ENTAILMENT	4.367285078
9735	ENTAILMENT	4.348693787
9737	ENTAILMENT	4.250643451
9739	NEUTRAL	4.093481674
9740	ENTAILMENT	4.272387938
9741	NEUTRAL	4.516953295
9742	NEUTRAL	4.465291455
9743	ENTAILMENT	4.431153723
9750	NEUTRAL	4.391788418
9751	NEUTRAL	4.400201768
9754	NEUTRAL	3.715886292
9755	NEUTRAL	3.809877864
9756	NEUTRAL	3.660389882
9761	NEUTRAL	2.953696513
9762	NEUTRAL	1.028022435
9767	NEUTRAL	4.153780282
9768	NEUTRAL	4.313928208
9772	NEUTRAL	2.609131598
9775	NEUTRAL	1.330939507
9777	NEUTRAL	3.025383889
9779	NEUTRAL	2.468717524
9781	NEUTRAL	3.433326911
9782	ENTAILMENT	4.061915319
9783	NEUTRAL	4.014278886
9785	NEUTRAL	3.715159407
9787	NEUTRAL	3.664371588
9790	NEUTRAL	2.315754406
9791	NEUTRAL	2.178800599
9792	ENTAILMENT	3.777999914
9793	NEUTRAL	3.766340276
9794	NEUTRAL	3.115754872
9796	NEUTRAL	3.835010861
9797	NEUTRAL	2.321572847
9798	NEUTRAL	3.839714538
9802	NEUTRAL	3.868747268
9804	NEUTRAL	4.109414184
9807	NEUTRAL	3.908666722
9808	NEUTRAL	1.476521161
9809	NEUTRAL	3.818731069
9810	NEUTRAL	1.122279705
9812	NEUTRAL	1.255500049
9813	NEUTRAL	4.241887215
9818	NEUTRAL	4.08373764
9819	NEUTRAL	2.367692674
9823	NEUTRAL	2.068249186
9824	NEUTRAL	1.145939408
9826	NEUTRAL	2.101401707
9828	NEUTRAL	3.472823577
9830	NEUTRAL	3.167536566
9831	NEUTRAL	1.906668694
9832	NEUTRAL	1.101078377
9833	NEUTRAL	3.491498133
9834	NEUTRAL	3.574756322
9835	NEUTRAL	3.077463991
9837	NEUTRAL	4.098203452
9842	NEUTRAL	1.8846823
9845	NEUTRAL	1.161377115
9848	NEUTRAL	1.78805328
9849	NEUTRAL	3.664905568
9850	NEUTRAL	1.27470574
9852	NEUTRAL	3.801570793
9854	NEUTRAL	1.926615492
9855	NEUTRAL	2.593133666
9857	CONTRADICTION	1.455142056
9858	NEUTRAL	3.861912067
9861	NEUTRAL	2.906345946
9862	NEUTRAL	3.402582083
9865	NEUTRAL	4.465942833
9866	NEUTRAL	3.940709909
9867	NEUTRAL	3.864831761
9871	NEUTRAL	2.214523463
9872	NEUTRAL	1.348129521
9873	NEUTRAL	2.480806931
9881	NEUTRAL	1.5708701
9883	NEUTRAL	4.34304291
9887	NEUTRAL	1.115258193
9888	NEUTRAL	1.08607057
9890	NEUTRAL	3.759780211
9891	CONTRADICTION	2.304252765
9892	NEUTRAL	3.054097137
9894	NEUTRAL	3.5948019
9896	NEUTRAL	3.69663328
9898	NEUTRAL	1.94001955
9899	NEUTRAL	3.622417838
9901	CONTRADICTION	3.864202621
9902	NEUTRAL	2.159847547
9906	NEUTRAL	2.910250593
9908	NEUTRAL	1.541897103
9909	NEUTRAL	3.150971813
9910	NEUTRAL	1.853019493
9913	ENTAILMENT	1.70691097
9917	NEUTRAL	3.04816815
9918	NEUTRAL	1.25683293
9920	NEUTRAL	1.359589788
9923	NEUTRAL	2.969743706
9924	NEUTRAL	3.712281863
9925	NEUTRAL	1.479004491
9928	NEUTRAL	1.077291062
9929	NEUTRAL	3.737793171
9930	NEUTRAL	3.536904262
9932	NEUTRAL	2.026178685
9933	NEUTRAL	1.559964628
9937	NEUTRAL	1.337509786
9941	NEUTRAL	1.29357139
9944	NEUTRAL	3.124206881
9945	NEUTRAL	4.047936683
9946	NEUTRAL	4.248075693
9950	NEUTRAL	4.246351183
9952	NEUTRAL	1.653093817
9953	ENTAILMENT	4.112978274
9954	NEUTRAL	1.138692022
9956	NEUTRAL	2.378613144
9957	NEUTRAL	4.058094713
